,Time step,RMSE,Average variance,Number of cells sampled,"Robot (61, 39) distance travelled","Robot (61, 39) idle time","Robot (61, 39) waiting time","Robot (40, 12) distance travelled","Robot (40, 12) idle time","Robot (40, 12) waiting time","Robot (141, 38) distance travelled","Robot (141, 38) idle time","Robot (141, 38) waiting time"
0,1,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0
1,2,17.363502179000474,162.73693808411463,3,0,1,0,0,1,0,0,1,0
2,3,17.363502179000474,162.73693808411463,3,1,1,0,1,1,0,1,1,0
3,4,17.363502179000474,162.73693808411463,3,2,1,0,2,1,0,2,1,0
4,5,17.363502179000474,162.73693808411463,3,3,1,0,3,1,0,3,1,0
5,6,17.363502179000474,162.73693808411463,3,4,1,0,4,1,0,4,1,0
6,7,17.363502179000474,162.73693808411463,3,5,1,0,5,1,0,5,1,0
7,8,17.363502179000474,162.73693808411463,3,6,1,0,6,1,0,6,1,0
8,9,17.363502179000474,162.73693808411463,3,7,1,0,7,1,0,7,1,0
9,10,17.363502179000474,162.73693808411463,3,8,1,0,8,1,0,8,1,0
10,11,17.363502179000474,162.73693808411463,3,9,1,0,9,1,0,9,1,0
11,12,17.363502179000474,162.73693808411463,3,10,1,0,10,1,0,10,1,0
12,13,17.363502179000474,162.73693808411463,3,11,1,0,11,1,0,11,1,0
13,14,17.363502179000474,162.73693808411463,3,12,1,0,12,1,0,12,1,0
14,15,17.363502179000474,162.73693808411463,3,13,1,0,13,1,0,13,1,0
15,16,17.363502179000474,162.73693808411463,3,14,1,0,14,1,0,14,1,0
16,17,17.363502179000474,162.73693808411463,3,15,1,0,15,1,0,15,1,0
17,18,17.363502179000474,162.73693808411463,3,16,1,0,16,1,0,16,1,0
18,19,17.363502179000474,162.73693808411463,3,17,1,0,17,1,0,17,1,0
19,20,17.363502179000474,162.73693808411463,3,18,1,0,18,1,0,18,1,0
20,21,17.363502179000474,162.73693808411463,3,19,1,0,19,1,0,19,1,0
21,22,17.363502179000474,162.73693808411463,3,20,1,0,20,1,0,20,1,0
22,23,17.363502179000474,162.73693808411463,3,21,1,0,21,1,0,21,1,0
23,24,17.363502179000474,162.73693808411463,3,22,1,0,22,1,0,22,1,0
24,25,17.363502179000474,162.73693808411463,3,23,1,0,23,1,0,23,1,0
25,26,17.363502179000474,162.73693808411463,3,24,1,0,24,1,0,24,1,0
26,27,17.363502179000474,162.73693808411463,3,25,1,0,25,1,0,25,1,0
27,28,17.363502179000474,162.73693808411463,3,26,1,0,26,1,0,26,1,0
28,29,17.363502179000474,162.73693808411463,3,27,1,0,27,1,0,27,1,0
29,30,17.363502179000474,162.73693808411463,3,28,1,0,28,1,0,28,1,0
30,31,17.363502179000474,162.73693808411463,3,29,1,0,29,1,0,29,1,0
31,32,17.363502179000474,162.73693808411463,3,30,1,0,30,1,0,30,1,0
32,33,17.363502179000474,162.73693808411463,3,31,1,0,31,1,0,31,1,0
33,34,17.363502179000474,162.73693808411463,3,32,1,0,32,1,0,32,1,0
34,35,17.363502179000474,162.73693808411463,3,33,1,0,33,1,0,33,1,0
35,36,17.363502179000474,162.73693808411463,3,34,1,0,34,1,0,34,1,0
36,37,17.363502179000474,162.73693808411463,3,35,1,0,35,1,0,35,1,0
37,38,17.363502179000474,162.73693808411463,3,36,1,0,36,1,0,36,1,0
38,39,17.363502179000474,162.73693808411463,3,37,1,0,37,1,0,37,1,0
39,40,17.363502179000474,162.73693808411463,3,38,1,0,38,1,0,38,1,0
40,41,17.363502179000474,162.73693808411463,3,39,1,0,39,1,0,39,1,0
41,42,17.363502179000474,162.73693808411463,3,40,1,0,40,1,0,40,1,0
42,43,17.363502179000474,162.73693808411463,3,41,1,0,41,1,0,41,1,0
43,44,17.363502179000474,162.73693808411463,3,42,1,0,42,1,0,42,1,0
44,45,17.363502179000474,162.73693808411463,3,43,1,0,43,1,0,43,1,0
45,46,17.363502179000474,162.73693808411463,3,44,1,0,44,1,0,44,1,0
46,47,17.363502179000474,162.73693808411463,3,45,1,0,45,1,0,45,1,0
47,48,17.363502179000474,162.73693808411463,3,46,1,0,46,1,0,46,1,0
48,49,17.363502179000474,162.73693808411463,3,47,1,0,47,1,0,47,1,0
49,50,17.363502179000474,162.73693808411463,3,48,1,0,48,1,0,48,1,0
50,51,17.363502179000474,162.73693808411463,3,49,1,0,49,1,0,49,1,0
51,52,17.363502179000474,162.73693808411463,3,50,1,0,50,1,0,50,1,0
52,53,17.363502179000474,162.73693808411463,3,51,1,0,51,1,0,51,1,0
53,54,17.363502179000474,162.73693808411463,3,52,1,0,52,1,0,52,1,0
54,55,17.363502179000474,162.73693808411463,3,53,1,0,53,1,0,53,1,0
55,56,17.363502179000474,162.73693808411463,3,54,1,0,54,1,0,54,1,0
56,57,17.363502179000474,162.73693808411463,3,55,1,0,55,1,0,55,1,0
57,58,17.363502179000474,162.73693808411463,3,56,1,0,56,1,0,56,1,0
58,59,17.363502179000474,162.73693808411463,3,57,1,0,57,1,0,57,1,0
59,60,17.363502179000474,162.73693808411463,3,58,1,0,58,1,0,58,1,0
60,61,17.363502179000474,162.73693808411463,3,59,1,0,59,1,0,59,1,0
61,62,17.363502179000474,162.73693808411463,3,60,1,0,60,1,0,60,1,0
62,63,17.363502179000474,162.73693808411463,3,61,1,0,61,1,0,61,1,0
63,64,17.363502179000474,162.73693808411463,3,62,1,0,62,1,0,62,1,0
64,65,17.363502179000474,162.73693808411463,3,63,1,0,63,1,0,63,1,0
65,66,17.363502179000474,162.73693808411463,3,64,1,0,64,1,0,64,1,0
66,67,17.363502179000474,162.73693808411463,3,65,1,0,65,1,0,65,1,0
67,68,17.363502179000474,162.73693808411463,3,66,1,0,66,1,0,66,1,0
68,69,17.363502179000474,162.73693808411463,3,67,1,0,67,1,0,67,1,0
69,70,17.363502179000474,162.73693808411463,3,68,1,0,68,1,0,68,1,0
70,71,17.363502179000474,162.73693808411463,3,69,1,0,69,1,0,69,1,0
71,72,17.363502179000474,162.73693808411463,3,70,1,0,70,1,0,70,1,0
72,73,19.318928336509188,91.66147725454572,4,70,2,0,71,1,0,71,1,0
73,74,21.453677230383338,116.46276849044982,5,71,2,0,72,1,0,71,2,0
74,75,21.453677230383338,116.46276849044982,5,72,2,0,73,1,0,72,2,0
75,76,21.453677230383338,116.46276849044982,5,73,2,0,74,1,0,73,2,0
76,77,21.453677230383338,116.46276849044982,5,74,2,0,75,1,0,74,2,0
77,78,21.453677230383338,116.46276849044982,5,75,2,0,76,1,0,75,2,0
78,79,21.453677230383338,116.46276849044982,5,76,2,0,77,1,0,76,2,0
79,80,21.453677230383338,116.46276849044982,5,77,2,0,78,1,0,77,2,0
80,81,21.453677230383338,116.46276849044982,5,78,2,0,79,1,0,78,2,0
81,82,21.453677230383338,116.46276849044982,5,79,2,0,80,1,0,79,2,0
82,83,21.453677230383338,116.46276849044982,5,80,2,0,81,1,0,80,2,0
83,84,21.453677230383338,116.46276849044982,5,81,2,0,82,1,0,81,2,0
84,85,21.453677230383338,116.46276849044982,5,82,2,0,83,1,0,82,2,0
85,86,5.6653778024516495,203.9360066584142,6,83,2,0,83,2,0,83,2,0
86,87,5.6653778024516495,203.9360066584142,6,84,2,0,84,2,0,84,2,0
87,88,5.6653778024516495,203.9360066584142,6,85,2,0,85,2,0,85,2,0
88,89,5.6653778024516495,203.9360066584142,6,86,2,0,86,2,0,86,2,0
89,90,5.6653778024516495,203.9360066584142,6,87,2,0,87,2,0,87,2,0
90,91,5.6653778024516495,203.9360066584142,6,88,2,0,88,2,0,88,2,0
91,92,5.6653778024516495,203.9360066584142,6,89,2,0,89,2,0,89,2,0
92,93,5.6653778024516495,203.9360066584142,6,90,2,0,90,2,0,90,2,0
93,94,5.6653778024516495,203.9360066584142,6,91,2,0,91,2,0,91,2,0
94,95,5.6653778024516495,203.9360066584142,6,92,2,0,92,2,0,92,2,0
95,96,5.6653778024516495,203.9360066584142,6,93,2,0,93,2,0,93,2,0
96,97,5.6653778024516495,203.9360066584142,6,94,2,0,94,2,0,94,2,0
97,98,5.6653778024516495,203.9360066584142,6,95,2,0,95,2,0,95,2,0
98,99,5.6653778024516495,203.9360066584142,6,96,2,0,96,2,0,96,2,0
99,100,5.6653778024516495,203.9360066584142,6,97,2,0,97,2,0,97,2,0
